Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Temperature_diff,Power,Tool_wear_rate,Target,Failure Type
H,300.9192746361496,309.7936702933037,1684.7983707746541,44.98636843650599,249.70595280331014,8.874395657154082,7937.020237058247,0.9988238112132406,0,No Failure
M,301.82721443513606,309.8285420693592,1507.468702159146,39.75745960238931,97.75374098567282,8.001327634223117,6276.18228120352,0.3910149639426913,0,No Failure
M,300.26713083107194,309.6647165254827,1457.0219508874081,37.91308664936002,20.820400724941152,9.397585694410736,5784.7401616798925,0.0832816028997646,0,No Failure
M,301.35132890651397,308.73112740739424,1540.5681341468928,38.79009988508974,16.80698785398116,7.37979850088027,6257.926043892946,0.06722795141592464,0,No Failure
H,298.4064375346617,308.14884178688783,1707.4463402549695,35.331855295206296,174.59609623287213,9.742404252226152,6317.45453479103,0.6983843849314885,0,No Failure
M,299.08320327357444,309.0609367500603,1503.3770176581236,40.86620399968647,72.27327239910241,9.977733476485867,6433.700256546384,0.2890930895964096,0,No Failure
M,300.6987271069648,311.8041046645863,1477.4417513655403,33.662242470345376,217.22836191429303,11.105377557621523,5208.132559808123,0.8689134476571722,1,TWF
H,300.68419896311474,310.1903182179633,1628.7352825415383,40.249969846979226,120.73692341340522,9.506119254848556,6865.065444763477,0.4829476936536209,0,No Failure
M,301.0152236458865,310.7759681608964,1493.8943280684575,38.2564481040553,82.593096151018,9.76074451500989,5984.848237030536,0.33037238460407203,0,No Failure
M,302.20078578455747,307.87555485690666,1508.3600536859299,43.84954712477033,189.7786249384678,5.674769072349193,6926.259401719495,0.7591144997538712,0,No Failure
M,297.1500576563692,308.9917139320357,1490.8654415547078,40.19872124593415,104.38312786945811,11.84165627566648,6275.947528027285,0.41753251147783244,0,No Failure
M,298.0510949047794,308.64551038263767,1474.2483739829647,43.52995520421352,184.3458318689901,10.594415477858263,6720.281971000351,0.7373833274759604,0,No Failure
L,300.4591452821485,309.79769998991287,1401.1504942108218,34.0212870146014,178.52298275447114,9.338554707764388,4991.880049731697,0.7140919310178846,0,No Failure
M,298.55127273639306,312.42195548053525,1507.718576642223,39.46099925704794,180.80285973534313,13.870682744142186,6230.4150991573215,0.7232114389413725,0,No Failure
H,306.75553648257875,310.9602389432279,1607.9051191025621,44.651582224620434,214.2804680717178,4.204702460649173,7518.407978228461,0.8571218722868712,1,TWF
H,301.0314392383403,312.1956125332781,1661.6524182514315,48.211495698999656,212.09984937565952,11.164173294937825,8389.177956551192,0.848399397502638,1,TWF
M,299.84333830213967,309.7455632723143,1504.8561248633725,34.30407255777384,166.15206259148945,9.902224970174643,5405.915842496202,0.6646082503659578,0,No Failure
M,298.9690614538323,311.3648693738551,1478.4584126416682,35.79524332168148,239.2404679830783,12.395807920022776,5541.955697739852,0.9569618719323132,1,TWF
L,299.0396754336139,312.0732567066829,1409.7524879805494,42.526434898516,5.181872247365077,13.03358127306899,6278.132307051032,0.020727488989460308,0,No Failure
H,300.0602813226304,310.39063093358953,1655.3955682570927,50.057966483443145,232.60572773412935,10.33034961095916,8677.679568394718,0.9304229109365174,1,RNF
H,300.2239638652425,309.96073528877264,1641.3351343167133,43.42939908113188,37.06335508335226,9.736771423530115,7464.654379073199,0.14825342033340905,0,No Failure
M,299.08660171061297,308.68218906300984,1497.4955475577374,34.45019641096892,52.91076717289916,9.595587352396876,5402.389094938786,0.21164306869159666,0,No Failure
H,299.4536955069602,310.19093974142305,1667.756671834193,36.54777914765037,204.34976225447136,10.737244234462878,6382.962553145733,0.8173990490178854,0,No Failure
M,302.6885691504692,310.08189667520077,1497.8344975640969,40.67422610192133,100.10887066902116,7.393327524731546,6379.868765370673,0.40043548267608464,0,No Failure
M,302.76900992530204,312.03095361734916,1497.5836898088337,41.78788314241205,106.32761055691131,9.261943692047112,6553.451520256363,0.42531044222764525,0,No Failure
L,300.50406795986976,308.7050260259039,1403.298253416269,38.893632013548746,65.3067402772575,8.200958066034161,5715.537828872643,0.26122696110903,0,No Failure
M,297.3174805455265,310.05966189369695,1457.447870175382,34.60464653575799,56.11029872886009,12.742181348170448,5281.4851795703435,0.22444119491544035,0,No Failure
M,301.0770063132781,308.1856918786104,1462.4534058121512,45.50707617082736,26.560113706249666,7.10868556533228,6969.306894870015,0.10624045482499866,0,No Failure
M,303.1085648832221,309.57323717116145,1523.308900799758,38.25640093231956,49.19280511565444,6.464672287939379,6102.68154632161,0.19677122046261775,0,No Failure
M,302.7395622039248,310.31139535741204,1572.4754936125091,42.63482583884073,141.68658686170826,7.571833153487262,7020.644736044481,0.566746347446833,0,No Failure
H,301.46885170561933,311.01258315268853,1685.059818006082,33.134160310946015,176.6522205560294,9.543731447069206,5846.822500836945,0.7066088822241176,0,No Failure
L,302.8448459105716,310.58902307964195,1443.2104398036363,46.00577202964148,184.7098190771447,7.744177169070326,6952.973958849223,0.7388392763085787,0,No Failure
M,300.106768544958,310.39740403288687,1486.9688515885282,36.575949225518,92.53079888501051,10.290635487928853,5695.424446040804,0.370123195540042,0,No Failure
M,301.2562059396674,310.58042194009624,1480.8875646498655,46.72342187723589,230.4886940792844,9.324216000428862,7245.78337433278,0.9219547763171375,1,TWF
M,298.63844886734967,310.04573912900264,1513.6959951973815,43.06368761938837,82.18201416179788,11.407290261652975,6826.191950806655,0.3287280566471915,0,No Failure
M,300.58453091231144,308.952133694011,1528.609468794811,32.85630018736605,27.78416084962168,8.367602781699588,5259.492270055047,0.11113664339848672,0,No Failure
L,302.65906848794106,308.14834303631994,1284.4224549358823,41.22763372819832,236.3056922530322,5.489274548378887,5545.298342152302,0.9452227690121288,1,HDF
L,298.8211531770262,309.45331217826276,1339.3390813585083,48.2826637277985,135.1692853119466,10.632159001236573,6771.8975846693265,0.5406771412477864,0,No Failure
M,298.2771131410714,309.86538456693677,1499.1894849706784,37.01041325145546,242.84405552894117,11.588271425865344,5810.440788400389,0.9713762221157647,1,TWF
M,300.1949778780474,311.2539317971755,1479.6338935294389,48.291627713001446,98.41663829577679,11.0589539191281,7482.63796165448,0.39366655318310717,0,No Failure
L,299.546675592552,309.8993983248438,1321.888908672713,41.928667718467345,189.34832085068746,10.352722732291795,5804.096701378547,0.7573932834027498,0,No Failure
M,301.29829544214084,309.8034309657833,1525.2920790317758,46.70178876974333,27.484181683643083,8.50513552364248,7459.593264195647,0.10993672673457233,0,No Failure
M,299.09348094810593,310.3855271268418,1514.0905344327248,40.79742882099045,213.51978289830433,11.292046178735859,6468.64407801105,0.8540791315932174,1,TWF
M,303.4368792312054,309.7299880125488,1523.9535426557836,39.38012038185102,42.67495136278249,6.293108781343392,6284.596297613534,0.17069980545112995,0,No Failure
H,297.4206478040779,311.3105419989469,1663.474987614911,51.185814166460446,17.169768226961896,13.889894194869044,8916.5019458898,0.06867907290784758,0,No Failure
L,302.50746957243945,311.97933361838386,1306.337166157373,43.607009546125646,24.438317938291043,9.471864045944415,5965.408736126163,0.09775327175316417,0,No Failure
L,298.4703015433838,312.1907855142107,1371.1551525919585,38.82338983535375,139.3438982190857,13.720483970826876,5574.5353112799785,0.5573755928763429,0,No Failure
M,296.40803453083197,310.0970406272445,1471.4372129286749,42.11943459148306,72.96838514059719,13.689006096412527,6490.122376075446,0.2918735405623888,0,No Failure
M,300.47575031269776,310.3368923646955,1490.6473998289698,37.175772747930694,240.23858076889286,9.861142051997717,5803.146701653562,0.9609543230755715,1,TWF
M,299.4907840279722,311.5788561203735,1468.9125403554533,40.53941953578338,213.1691481030143,12.088072092401262,6235.942218527242,0.8526765924120572,1,TWF
H,297.78078126419393,310.35003797710374,1625.5644883171653,47.97810909605145,200.8269369568132,12.569256712909805,8167.251866641265,0.8033077478272528,1,TWF
H,296.63724621656945,311.1791921419242,1653.6191538941807,41.19073180049636,202.4096165654229,14.541945925354753,7132.858683177512,0.8096384662616917,1,TWF
H,299.98327842545706,309.3648398703142,1631.7003758201872,37.62739443234186,222.66933194613156,9.381561444857141,6429.440439573874,0.8906773277845262,0,No Failure
M,301.95167378324766,309.689160851725,1473.5051276992656,35.165586658336565,216.3025274890926,7.737487068477321,5426.229230142217,0.8652101099563704,1,TWF
M,301.16990698617286,311.1561146166453,1534.1339241474625,40.36809045117289,232.05189077648316,9.98620763047245,6485.300405073338,0.9282075631059327,1,TWF
M,300.1134132976785,309.2818043662124,1496.4122484786642,35.9622344422358,233.59158074542592,9.168391068533879,5635.423260772865,0.9343663229817036,0,No Failure
L,300.95769514643547,309.87194882127034,1323.6035976783537,32.836294728707394,74.58033138951056,8.914253674834868,4551.354903279061,0.29832132555804225,0,No Failure
M,299.9455717352443,308.42579035439786,1467.5280266789407,34.00705886158359,54.891042434151245,8.480218619153561,5226.176769920646,0.21956416973660497,0,No Failure
L,297.1405515139393,312.00576829450966,1256.4002557428425,45.87549851945022,160.77453278804794,14.865216780570393,6035.835996507266,0.6430981311521917,0,No Failure
H,297.1582120295531,311.7630280698169,1641.118119450755,41.28813798716288,30.83280373134875,14.604816040263813,7095.675661797535,0.123331214925395,0,No Failure
M,299.5936629420306,310.18809956615274,1458.6534388944008,40.288819133265314,52.786278433132495,10.594436624122125,6154.110310793168,0.21114511373252998,0,No Failure
M,299.67869342726783,310.5075128720823,1521.3610937808287,35.16695398162479,193.2391680880612,10.828819444814485,5602.678175855039,0.7729566723522449,0,No Failure
M,301.70196535701353,310.3958981069434,1500.8847358379558,37.092529766567964,162.33385693953076,8.693932749929843,5829.917548556476,0.649335427758123,0,No Failure
L,301.5146084475495,311.3843117530308,1427.9180389569067,36.93122678250369,162.71298882207896,9.869703305481266,5522.371669086505,0.6508519552883159,0,No Failure
L,301.2102660315179,309.48119995762863,1361.1537136618565,38.61615431467822,237.6596240464917,8.270933926110729,5504.334416893167,0.9506384961859669,1,TWF
M,299.43943457384563,310.7322676199282,1478.2002660822104,31.708005830207767,166.9061153431961,11.292833046082592,4908.2968819140415,0.6676244613727844,0,No Failure
L,297.2386956597797,311.0774164988522,1255.9996198815775,45.448374832222804,107.7017869738488,13.838720839072494,5977.732600755368,0.4308071478953952,0,No Failure
M,300.82414227413204,311.21532597047644,1524.1963159122527,39.91787427847825,70.08310851173266,10.391183696344399,6371.430227290598,0.28033243404693065,0,No Failure
H,301.05033862652436,308.2406291161683,1598.0420695785845,43.0104304248102,84.6388455635036,7.190290489643928,7197.648186338307,0.3385553822540144,0,No Failure
H,295.2229370750446,309.90072552173484,1633.6742190924094,46.57169192032296,69.45337099591819,14.677788446690215,7967.390241618815,0.2778134839836728,0,No Failure
M,298.33132362683466,308.9808293786981,1550.2226473966475,44.188712736141426,8.747016270177738,10.649505751863444,7173.548609516344,0.03498806508071095,0,No Failure
L,298.6178912452122,310.1495882855707,1380.5491674524362,37.12459537233768,65.39350557068258,11.531697040358495,5367.13136662224,0.2615740222827303,0,No Failure
H,300.23670040224687,308.4839697804857,1665.5946181813977,45.022337123805336,208.84251699050947,8.247269378238855,7852.825780394856,0.8353700679620378,1,TWF
H,298.3932791344686,308.4543771090544,1687.7728977248044,44.97089418953189,182.05724819432493,10.061097974585778,7948.298151581455,0.7282289927772997,0,No Failure
L,299.92373086235074,312.1700949918763,1395.3524909452765,41.57990465808633,155.45956222190742,12.246364129525546,6075.696049271533,0.6218382488876297,0,No Failure
M,299.578930119294,310.61768938826333,1547.4283929586252,45.30560338771303,225.55134153884643,11.03875926896933,7341.606411997107,0.9022053661553857,1,TWF
L,299.68170105692457,310.1210092431988,1319.8910324765566,43.99766080533698,66.03126051443387,10.439308186274218,6081.297970680367,0.26412504205773546,0,No Failure
H,298.5672114125985,310.863672647839,1634.9326338627693,45.636848066265436,144.42111019695997,12.296461235240486,7813.473122550465,0.5776844407878399,0,No Failure
H,298.72202989186667,310.64634092374916,1613.1046148375326,48.82640561493122,7.8316060900132936,11.924311031882496,8247.947848101905,0.03132642436005317,0,No Failure
L,297.83946588043864,310.99735065655153,1348.3651181808013,40.143297286923314,223.00163636535035,13.157884776112894,5668.252243056444,0.8920065454614015,0,No Failure
H,300.7601348811477,309.867555807936,1644.7106908331923,42.28884449678874,111.93423653791112,9.107420926788336,7283.564189676818,0.4477369461516445,0,No Failure
M,301.14220525718275,310.1866148260736,1447.3514328799329,44.09601759110317,44.467857482809045,9.044409568890842,6683.469685254148,0.17787142993123617,0,No Failure
H,298.4587640997493,310.7274212679377,1623.8439697162182,41.10773087469985,59.82915442631456,12.268657168188383,6990.3097355738355,0.23931661770525825,0,No Failure
M,303.0412801920341,308.95314204154164,1543.173496025969,42.40803836073584,212.0597695824119,5.911861849507545,6853.170831034515,0.8482390783296475,1,TWF
H,299.3707971051159,311.77698305906307,1659.7683437954834,39.1994634649288,27.20154082444598,12.406185953947158,6813.2796976434365,0.10880616329778392,0,No Failure
L,303.06037124759314,309.5543232600986,1385.7699309043355,30.0,231.30068600701563,6.493952012505474,4353.524634494695,0.9252027440280625,0,No Failure
M,298.7157456523368,311.0174216698089,1496.3836599644796,42.989369901077474,93.36566394787435,12.301676017472118,6736.474262379451,0.3734626557914974,0,No Failure
L,295.94684444680115,310.1149127263715,1255.6453237901078,32.2565983137177,62.77131621558777,14.16806827957032,4241.448202105096,0.25108526486235105,0,No Failure
H,300.8043956498247,312.13358483240904,1644.8545631268184,38.504419362987704,82.96467343620473,11.329189182584344,6632.338761562486,0.3318586937448189,0,No Failure
H,300.49709021023796,309.4586209114785,1691.6678623008393,46.100058690043866,102.24580495535857,8.96153070124052,8166.673538492296,0.40898321982143426,0,No Failure
H,300.06878759061516,309.4152411984895,1602.5726483502435,46.15881298957378,137.02828222550798,9.346453607874366,7746.418860800874,0.5481131289020319,0,No Failure
